2892,SA,BLAIR ATHOL,WOOLWORTHS CALTEX,355 PROSPECT RD,5084,08 81625131,0,1,0,0,1,0,0,1,0,,1,,0,0,1,No,FALSE,0,1,138.592482,-34.863078
2893,QLD,CHILDERS,WOOLWORTHS CALTEX,107 CHURCHILL ST,4660,07 41262460,1,1,0,0,0,1,0,0,0,,0,,0,0,1,No,FALSE,0,1,152.271071,-25.232662
2894,QLD,BUNDABERG,WOOLWORTHS CALTEX,59 TAKALVAN ST,4670,07 41510239,1,1,0,0,0,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,152.328508,-24.878776
2895,WA,FALCON,WOOLWORTHS CALTEX,651-669 OLD COAST RD,6210,08 95344361,0,1,0,1,1,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,115.660668,-32.582988
2896,SA,GREEN FIELDS,WOOLWORTHS CALTEX,9-12 NUCERA COURT,5107,08 81825918,0,1,0,1,1,0,0,1,0,,1,,0,0,1,No,FALSE,0,1,138.607888,-34.798003
2897,NSW,BOMBALA,CALTEX,HIGH ST CNR STEPHEN ST MONARO HWY,2632,02 6458 3104,0,1,0,0,0,1,0,0,0,,1,,0,0,0,Yes,FALSE,0,1,149.241443,-36.903845
2898,VIC,NATHALIA,INDEPENDENT,60 ELIZABETH STREET,3638,03 58662511,0,1,1,0,0,1,0,0,1,Yes,0,,0,0,1,No,FALSE,0,0,145.203785,-36.056195
2899,VIC,MARYSVILLE,CALTEX,10 MURCHISON ST,3779,03 57721615,0,1,0,1,0,1,0,0,0,,1,,0,0,0,No,FALSE,0,0,145.748126,-37.509908
2900,QLD,CAIRNS,CALTEX,30-36 KENNY ST CNR BUNDA ST,4870,07 40510044,0,1,0,1,1,1,0,1,1,,0,Yes,0,1,1,No,FALSE,0,1,145.775597,-16.930748
2901,QLD,MANUNDA /CAIRNS,CALTEX,1 HOARE ST,4870,07 40514399,0,1,0,1,0,0,0,1,1,Yes,1,,0,1,1,No,FALSE,0,1,145.751427,-16.923955
2902,QLD,CAIRNS,CALTEX,35 RESERVOIR RD,4870,07 40321847,0,1,0,1,0,0,0,1,1,Yes,1,,0,1,1,No,FALSE,0,1,145.735158,-16.917156
2903,NSW,BROKEN HILL,CALTEX,KANANDAH RD,2880,08 80881011,0,0,0,0,0,1,0,0,1,,1,,0,0,0,No,FALSE,0,0,141.433018,-31.983379
2904,NSW,BROKEN HILL,CALTEX,1 BLENDE ST,2880,08 80882192,0,1,0,1,1,1,0,0,1,,0,Yes,0,0,1,No,FALSE,0,0,141.453013,-31.964565
2905,NSW,WAGGA WAGGA,CALTEX,151 HAMMOND AVE,2650,02 69215309,0,1,0,1,1,1,0,1,1,,0,,0,1,1,No,FALSE,0,0,147.395876,-35.122632
2906,NSW,WAGGA WAGGA,CALTEX,7 LAKE ALBERT RD,2650,02 69216968,0,1,0,1,1,0,0,1,1,,0,,0,0,1,No,FALSE,0,0,147.378048,-35.122093
2907,NSW,WAGGA WAGGA,CALTEX,EDWARDS ST & STATION PL,2650,02 69211544,0,1,0,1,1,0,0,1,1,,0,,0,1,1,No,FALSE,0,1,147.36883,-35.118884
2908,VIC,WODONGA,CALTEX,HIGH ST & THOMAS MITCHELL DVE,3690,02 6056 6701,0,1,0,1,1,0,0,1,1,,0,,0,0,1,No,FALSE,0,1,146.888813,-36.124736
2909,NSW,ALBURY,CALTEX,609 HOVELL STREET,2640,02 60214011,0,1,0,1,1,1,0,0,1,,0,,0,0,0,No,FALSE,0,1,146.910011,-36.087023
2910,NSW,TUMBARUMBA,INDEPENDENT,76 THE PARADE,2653,02 69482523,0,1,1,0,1,1,0,0,1,Yes,0,,0,0,0,No,FALSE,0,0,148.011033,-35.772906
2911,VIC,WANGARATTA,INDEPENDENT,75 GRETA RD,3677,0409 024127,0,1,1,0,1,1,0,0,1,,0,,0,0,0,No,FALSE,0,0,146.313356,-36.369802
2912,SA,LOXTON,INDEPENDENT,BOOKPURNONG TCE,5333,08 85847277,0,1,1,0,0,1,0,0,1,Yes,0,,0,0,0,No,FALSE,0,0,140.57411,-34.44965
2913,NSW,BERRIGAN,INDEPENDENT,162 JERILDERIE ST,2712,03 58852153,0,1,1,0,0,1,0,0,1,,0,,0,0,0,No,FALSE,0,0,145.816109,-35.664609
2914,VIC,BENALLA,CALTEX,34 SYDNEY RD,3672,03 57613401,0,1,1,0,0,1,0,0,1,,0,,0,0,0,No,FALSE,0,0,146.000596,-36.547258
2915,TAS,CAMBRIDGE,CALTEX,263 KENNEDY DRIVE,7170,03 62280128,0,1,0,0,0,1,0,0,1,,1,,0,0,0,No,FALSE,0,0,147.486209,-42.831701
2916,VIC,TORQUAY,CALTEX,55 SURFCOAST HIGHWAY,3228,03 52613476,0,1,0,0,0,1,0,0,1,,0,,0,1,1,No,FALSE,0,1,144.316841,-38.329254
2917,QLD,BUNDABERG,CALTEX,2 COLLINS ST,4670,07 41522996,0,1,0,0,0,1,0,0,1,,1,,0,0,1,Yes,TRUE,0,1,152.370583,-24.855422
2918,NSW,COROWA,CALTEX,161 CEMETERY RD,2646,02 60330237,0,0,0,0,0,1,0,0,0,,1,,0,0,0,No,FALSE,0,0,146.368808,-35.992219
2919,NSW,CASINO,CALTEX,32 DYRAABA ST,2470,02 66622155,0,1,0,0,0,1,0,0,1,,0,,0,0,0,Yes,FALSE,0,1,153.044303,-28.85509
2920,WA,CHADWICK ESPERANCE,CALTEX,LOT 6 HARBOUR ROAD,6450,08 90712394,0,1,0,0,0,1,0,1,0,,1,,0,0,0,Yes,FALSE,0,1,121.892376,-33.86995
2921,WA,KALGOORLIE,CALTEX,2 CUNNINGHAM DR,6430,08 90213970,0,1,1,1,0,1,0,1,1,,1,,0,0,0,Yes,FALSE,0,1,121.433804,-30.780266
2922,WA,KATANNING,CALTEX,27 BAY DROVE ST,6317,08 9821 1621,0,0,0,0,0,1,0,0,1,,1,,0,0,0,Yes,FALSE,0,0,117.55822,-33.69925
2923,WA,WEDGEFIELD PORT HEDLAND,CALTEX,12 CAJARINA RD,6721,08 91402550,0,1,0,0,0,1,0,1,1,,1,,1,0,0,Yes,FALSE,0,1,118.591255,-20.381103
2924,QLD,MILLAA MILLAA,INDEPENDENT,9/11 MAIN STREET,4886,07 40972250,0,1,1,0,0,1,0,0,1,,0,,0,1,1,No,FALSE,0,0,145.613446,-17.511825
2925,NSW,BOMEN,CALTEX,34 LEWINGTON ST,2650,02 69214710,0,0,0,0,0,1,0,0,0,,0,,0,0,0,No,FALSE,0,0,147.410573,-35.068275
2926,NSW,WAGGA WAGGA,CALTEX,131A FERNLEIGH RD,2650,02 69314322,0,1,0,1,1,0,0,1,1,,1,,0,0,0,No,FALSE,0,0,147.342512,-35.130674
2927,NSW,BULAHDELAH,CALTEX,LOT 5 MAHOGANY ST CNR RED GUM RD,2423,02 4987 9156,0,0,0,0,0,1,0,0,0,,1,,0,0,0,No,FALSE,0,0,152.210435,-32.39917
2928,VIC,HEATHCOTE,CALTEX,NORTHERN HIGHWAY,3523,03 54333256,0,1,1,1,1,1,0,1,1,Yes,1,Yes,1,1,1,Yes,TRUE,0,1,144.69875,-36.9138
2929,VIC,MURRAYVILLE,INDEPENDENT,MALLEE HIGHWAY,3512,03 50952081,0,1,1,0,0,1,0,0,1,Yes,0,,0,0,1,No,FALSE,0,0,141.185263,-35.263414
2930,SA,CLEARVIEW,CALTEX,443 MAIN NORTH ROAD,5085,08 82621074,0,1,0,1,1,0,0,1,1,,1,,1,1,1,No,TRUE,1,1,138.600704,-34.853639
2931,QLD,LUTWYCHE,CALTEX,404 LUTWYCHE RD,4030,07 38575124,0,1,0,1,1,0,0,1,1,,1,,0,1,1,No,TRUE,0,1,153.032366,-27.425972
2932,QLD,WOREE,CALTEX,590 MULGRAVE RD,4868,0427 249169,0,1,0,1,0,0,0,1,1,,1,,1,1,1,No,FALSE,0,1,145.742377,-16.950271
2933,VIC,MORNINGTON,CALTEX,841 NEPEAN HIGHWAY,3931,03 5975 8444,0,1,0,1,1,0,0,1,1,,1,Yes,0,1,1,No,TRUE,1,1,145.039319,-38.233665
2934,NSW,WOODBURN,CALTEX,129 RIVER ST CNR WOODBURN ST,2472,266822436,1,0,0,1,1,0,0,1,1,Yes,0,,0,1,1,No,TRUE,0,1,153.341001,-29.072032
2935,NSW,ALSTONVILLE,CALTEX,73 MAIN ST,2477,02 66280403,1,0,0,1,0,0,0,1,1,Yes,0,,0,0,1,No,TRUE,0,1,153.438749,-28.840713
2936,VIC,EBDEN,INDEPENDENT,70 BONEGILLA RD,3691,02 6020 6122,0,1,0,1,1,1,0,0,1,,0,,0,1,1,No,FALSE,0,0,147.010345,-36.124829
2937,NSW,LISMORE SOUTH,CALTEX,237 UNION ST CNR THREE CHAIN RD,2480,02 66212973,0,1,0,1,0,1,0,1,1,,0,,0,1,1,Yes,TRUE,0,0,153.264984,-28.820991
2938,NSW,DARETON,CALTEX,1-3 TAPIO ST,2717,03 50274505,0,1,0,1,1,1,0,1,0,,0,Yes,0,0,0,No,FALSE,0,0,142.042014,-34.095483
2939,NT,MATARANKA,INDEPENDENT,67 ROPER TCE,852,08 8975 4519,0,1,1,0,0,1,0,0,1,,0,,0,0,0,No,FALSE,0,0,133.083005,-14.981339
2940,QLD,MUTTABURRA,INDEPENDENT,BRUFORD ST,4732,0428 587125,0,1,0,0,0,1,0,0,0,,0,,0,0,0,No,FALSE,0,0,144.545046,-22.59333
2941,NSW,INGLEBURN,WOOLWORTHS CALTEX,12-14 NORFOLK ST,2565,02 96183428,1,0,0,1,1,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,150.864792,-33.999885
2942,NSW,SCONE,WOOLWORTHS CALTEX,LOT 402 NEW ENGLAND HWY,2337,02 65453491,1,0,0,1,1,1,0,0,0,,0,,0,0,1,No,FALSE,0,1,150.926965,-31.822744
2943,NSW,MERRYLANDS,WOOLWORTHS CALTEX,185 PITT ST CNR NEIL ST,2160,02 97601848,1,0,0,1,1,0,0,1,0,,0,,0,0,0,No,FALSE,0,1,150.992017,-33.83405
2944,QLD,IDALIA,WOOLWORTHS CALTEX,2-30 LAKESIDE DRIVE,4811,07 47782946,1,1,0,0,0,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,146.817467,-19.315647
2945,QLD,CANNONVALE,WOOLWORTHS CALTEX,PALUMA & PROSERPINE SHUTE HBR RDS,4802,07 49483530,1,1,0,1,0,0,0,1,0,,0,,0,0,1,No,FALSE,0,0,148.67638,-20.28982
2946,SA,BURTON,WOOLWORTHS CALTEX,382-396 WATERLOO CORNER RD,5110,08 82803641,0,1,0,1,1,1,0,1,0,,1,,0,0,1,No,FALSE,0,1,138.607451,-34.741577
2947,VIC,MORWELL,SAFEWAY CALTEX,72 VESTAN DR CNR AMANDA AVE,3840,03 51341937,0,1,0,1,1,1,0,0,0,,0,,0,0,1,No,FALSE,0,1,146.43663,-38.234129
2948,VIC,BENDIGO,SAFEWAY CALTEX,226-232 HIGH ST,3555,03 54437021,0,1,0,1,1,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,144.266278,-36.767223
2949,WA,GREENWOOD,WOOLWORTHS CALTEX,37 CANHAM WAY CNR WANNEROO RD,6024,08 93426031,0,1,0,1,1,0,0,1,0,,1,,0,0,1,No,FALSE,0,1,115.820375,-31.822165
2950,WA,DARDANUP,INDEPENDENT,11 CHARLOTTE STREET,6236,08 9728 1012,0,1,0,0,0,1,0,0,1,Yes,0,,0,0,0,No,FALSE,0,0,115.754206,-33.399271
2951,QLD,BENARABY,CALTEX,BRUCE HIGHWAY,4680,07 49750182,0,1,0,1,1,1,0,1,1,,0,,1,1,1,Yes,FALSE,0,0,151.33587,-24.00499
2952,NSW,GERRINGONG,CALTEX,2 BELINDA ST,2534,02 42344455,0,1,0,0,0,1,0,0,1,,0,,0,0,1,No,FALSE,0,1,150.816414,-34.745724
2953,WA,HIGH WYCOMBE,CALTEX,961-963 ABERNETHY RD CNR GROGAN RD,6057,08 94543025,0,1,0,1,1,1,0,1,1,,1,Yes,1,1,1,Yes,TRUE,0,1,115.987152,-31.957436
2954,WA,CARNARVON,CALTEX,40 HARBOUR ROAD,6701,,0,0,0,0,0,1,0,0,0,,1,,0,0,0,Yes,FALSE,0,0,113.700975,-24.882903
2955,WA,HIGHGATE,CALTEX WOOLWORTHS,342 BEAUFORT CNR BULWER ST,6003,08 93284944,0,1,0,1,1,0,0,1,1,,1,,0,1,1,No,TRUE,0,1,115.867118,-31.942612
2956,WA,GLENDALOUGH,CALTEX,HARBORNE ST CNR JON SANDERS DR,6016,08 94443802,0,1,0,1,1,0,0,1,1,,1,,0,1,1,No,TRUE,0,1,115.819976,-31.922719
2957,QLD,IPSWICH,CALTEX,PINE ST CNR FLINT ST,4305,07 38121578,1,1,0,1,1,0,0,1,1,Yes,1,,0,0,1,No,TRUE,0,1,152.762842,-27.606487
2958,WA,MALAGA,CALTEX,ALEXANDER DR CNR CAPITAL RD,6062,08 92499102,0,1,0,1,1,0,0,1,1,,1,,1,1,1,No,TRUE,0,1,115.886,-31.8526
2959,SA,PORT HUGHES,INDEPENDENT,2 MINNIE TCE,5558,08 88252197,0,1,1,0,0,1,0,0,0,,0,,0,0,0,No,FALSE,0,0,137.547481,-34.076251
2960,WA,LEONORA,INDEPENDENT,CNR TOWER & ROCHESTER STREETS,6438,08 90376110,0,1,0,0,1,1,0,0,1,,0,,0,0,0,No,FALSE,0,0,121.330843,-28.885006
2961,VIC,EVERTON,INDEPENDENT,2128 GREAT ALPINE RD,3678,03 57270282,0,1,0,0,1,1,0,0,1,,0,,0,0,1,No,FALSE,0,0,146.542458,-36.433678
2962,QLD,JIMBOOMBA,CALTEX,671 CUSACK LANE,4280,07 55469677,1,1,0,1,0,1,0,1,1,,0,,0,0,1,No,FALSE,0,1,153.026624,-27.831402
2963,NSW,CULCAIRN,INDEPENDENT,35 BALFOUR ST,2660,02 60298279,0,1,1,0,0,1,0,0,1,,0,,0,0,1,No,FALSE,0,0,147.037185,-35.667837
2964,NSW,NABIAC,CALTEX,3964 WALLANBAH RD CNR PACIFIC HWY,2312,02 65541303,1,0,0,1,1,1,0,1,1,,1,,0,0,1,Yes,FALSE,0,1,152.375446,-32.098655
2965,TAS,BRIGHTON,CALTEX,41 MAIN ROAD,7030,03 62681254,0,1,0,1,0,0,0,1,1,,0,,0,0,0,No,FALSE,0,0,147.23974,-42.761171
2966,VIC,RUTHERGLEN,INDEPENDENT,17 FORTUNE ST,3685,02 60328562,0,1,1,0,0,0,0,0,1,Yes,0,,0,0,0,No,FALSE,0,0,146.46466,-36.057901
2967,TAS,HOBART SOUTH,CALTEX,152-158 DAVEY ST CNR ANTILL ST,7000,03 62232134,0,1,0,1,1,0,0,1,1,,1,,1,1,1,No,TRUE,0,0,147.321352,-42.891354
2968,SA,CAMPBELLTOWN,CALTEX,542 LOWER NORTH EAST ROAD,5074,08 83372319,0,1,0,1,1,0,0,1,1,,1,,1,1,1,No,TRUE,0,1,138.659172,-34.885395
2969,SA,CUMBERLAND PARK,CALTEX,261 CROSS RD,5041,08 82933369,0,1,0,1,1,0,0,1,1,,1,,1,1,1,No,FALSE,0,1,138.581951,-34.966871
2970,NSW,COOMA,CALTEX,44 SHARP ST CNR BARRON ST,2630,02 64522468,1,0,0,0,1,1,0,0,1,,0,,0,0,1,No,FALSE,0,1,149.130493,-36.232938
2971,QLD,ALEXANDRA HILLS,CALTEX,CNR FINUCANE RD & CAMBRIDGE DR,4161,07 38240311,0,1,0,1,1,0,0,1,1,,1,,0,1,1,No,TRUE,1,1,153.220467,-27.522787
2972,QLD,PARKINSON,CALTEX,49 RESOURCE ST,4115,737122205,0,0,0,0,0,1,0,1,0,,1,,0,0,0,Yes,FALSE,0,0,153.03373,-27.65702
2973,QLD,MIDDLEMOUNT,CALTEX,CENTENARY DRIVE NORTH,4746,07 49857315,0,1,0,1,0,1,0,1,1,,0,,0,0,0,Yes,FALSE,0,1,148.711919,-22.818532
2974,NSW,BOURKE,CALTEX,82-86 ANSON ST,2840,02 68722458,0,1,0,0,1,1,1,1,1,,1,,0,0,0,Yes,FALSE,0,1,145.940792,-30.094583
2975,NSW,COONAMBLE,CALTEX,QUAMBONE ST,2829,02 68222122,0,1,0,0,0,1,0,1,1,,1,,0,0,0,No,FALSE,0,0,148.3792,-30.95387
2976,NSW,DUBBO,CALTEX,PHILLIP ST CNR FITZROY ST,2830,02 68822600,0,1,0,0,0,1,0,0,1,,1,,0,0,0,No,FALSE,0,1,148.614226,-32.245061
2977,NSW,HEXHAM,CALTEX,360 OLD MAITLAND RD CNR PACIFIC HWY,2322,02 49029310,0,0,0,0,0,1,0,0,1,,1,,0,0,0,Yes,FALSE,0,0,151.684941,-32.828203
2978,NSW,WOOLGOOLGA,CALTEX,16-18 BOSWORTH RD,2456,02 6654 2548,0,1,0,0,0,1,0,1,1,,1,,0,0,0,No,FALSE,0,1,153.194396,-30.125288
2979,QLD,CARDWELL,INDEPENDENT,210 VICTORIA STREET,4849,07 40668998,0,1,1,0,0,1,0,0,1,,0,,0,0,1,No,FALSE,0,0,146.01787,-18.256808
2980,NSW,GOSFORD WEST,CALTEX,283 MANNS RD CNR MERINEE RD,2250,02 43257272,1,1,0,1,1,0,0,1,1,Yes,0,,0,1,1,No,TRUE,0,1,151.325,-33.4167
2981,VIC,CHELTENHAM,CALTEX SAFEWAY,299 CHARMAN RD,3192,03 95831633,0,1,0,1,1,0,0,1,1,,0,,0,1,1,No,TRUE,0,1,145.055617,-37.965399
2982,QLD,TOOWOOMBA,CALTEX,646 RUTHVEN ST,4350,07 46392530,0,1,0,1,1,0,0,1,1,,1,,0,1,1,Yes,TRUE,0,1,151.952152,-27.568712
2983,QLD,TOOWOOMBA,CALTEX,875-877 RUTHVEN ST CNR STENNER ST,4350,07 46361400,1,1,0,1,0,0,0,1,1,Yes,0,,0,0,1,No,TRUE,0,1,151.947067,-27.59416
2984,NSW,BROWNSVILLE,CALTEX,342 KANAHOOKA RD,2530,02 42617095,0,1,0,1,0,1,0,1,1,Yes,0,,0,0,1,No,FALSE,0,1,150.806245,-34.486016
2985,QLD,RUNAWAY BAY,WOOLWORTHS CALTEX,10 LAE DRIVE  RUNAWAY BAY SHOPPING,4216,07 55005275,1,1,0,1,1,0,0,1,0,,0,,0,0,1,No,FALSE,0,0,153.401724,-27.912726
2986,VIC,TAYLORS HILL,SAFEWAY CALTEX,558 TAYLORS ROAD,3037,03 93078153,0,1,0,1,1,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,144.752006,-37.723956
2987,ACT,MAJURA PARK,WOOLWORTHS CALTEX,CNR MAJURA WAY &CATALINA DR,2600,02 62471384,0,1,0,1,1,0,0,1,0,,1,,0,0,1,No,FALSE,0,1,149.189866,-35.294266
2988,NSW,TURA BEACH,WOOLWORTHS CALTEX,CNR TURA BEACH DRIVE & SAPPHIRE DRI,2548,02 64950650,1,0,0,1,1,1,0,0,0,,0,,0,0,1,No,FALSE,0,1,149.912086,-36.862452
2989,WA,MURDOCH,CALTEX WOOLWORTHS,CNR SOUTH ST & ROBSON WAY,6150,08 93102755,0,1,0,1,1,0,0,1,1,,1,,1,1,1,No,TRUE,0,1,115.835949,-32.063932
2990,NSW,HOXTON PARK,WOOLWORTHS CALTEX,103 COWPASTURE ROAD,2171,02 96089467,1,0,0,1,1,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,150.84887,-33.92302
2991,NSW,MARULAN,INDEPENDENT,10 GEORGE ST,2579,02 4841 1777,1,1,0,0,0,1,0,0,1,,1,,0,1,1,Yes,FALSE,0,0,150.000568,-34.716285
2992,NSW,BEGA,CALTEX,280 CARP ST,2550,02 64921155,1,0,0,1,1,1,0,1,1,,0,,1,1,1,No,FALSE,0,0,149.838173,-36.673879
2993,SA,WHYALLA PLAYFORD,INDEPENDENT,1 BEERWORTH AVE,5600,08 86457605,0,1,1,1,0,1,0,0,1,,1,,0,0,0,No,FALSE,0,0,137.565827,-33.022802
2994,WA,THORNLIE,CALTEX,219 YALE RD,6108,08 9455 2432,0,1,0,1,1,0,0,1,1,,1,,0,1,1,No,TRUE,0,1,115.94342,-32.058086
2995,NSW,SYLVANIA HEIGHTS,CALTEX WOOLWORTHS,414-416 PRINCES HWY,2224,02 95228042,1,0,0,1,1,0,0,1,1,,1,,0,1,1,No,TRUE,0,1,151.11443,-33.992548
2996,NSW,SEVEN HILLS,CALTEX,105 STATION RD CNR POWERS ST,2147,02 96245911,1,1,0,1,1,0,0,1,1,Yes,1,Yes,0,1,1,No,TRUE,0,1,150.944418,-33.773858
2997,NSW,MENAI,CALTEX,MENAI RD CNR CARTER RD,2234,02 95410513,1,0,0,1,1,0,0,1,1,,1,Yes,0,1,1,No,TRUE,0,1,151.012388,-34.016589
2998,NSW,GREENACRE,CALTEX,87-91 ROBERTS RD CNR MOONDO ST,2190,02 97425526,1,0,0,1,1,1,0,1,1,,1,,0,1,1,Yes,TRUE,0,1,151.064862,-33.904615
2999,NSW,SEVEN HILLS,CALTEX,38 ABBOTT RD,2147,02 98384862,1,0,0,1,1,0,0,1,1,,1,,0,1,1,No,TRUE,0,1,150.954158,-33.766656
3000,QLD,ROCKLEA,CALTEX,61 ASHOVER ROAD,4108,1300 135455,0,1,0,0,0,1,0,0,1,,1,,0,0,0,Yes,FALSE,0,1,153.007696,-27.561004
3001,QLD,ROCKLEA,CALTEX,61 ASHOVER RD,4108,07 37122200,0,1,0,0,0,1,0,0,0,,0,,0,0,0,No,FALSE,0,0,153.007696,-27.561004
3002,QLD,YATALA SOUTH,CALTEX,2 NOTAR ST,4207,1300 135 455,0,0,0,0,0,1,0,0,0,,1,,0,0,0,Yes,FALSE,0,0,153.247563,-27.759485
3003,QLD,BUNDAMBA,CALTEX,6 ASHBURN RD,4304,737122205,0,0,0,0,0,1,0,1,0,,1,,0,0,0,Yes,FALSE,0,0,152.818123,-27.588097
3004,QLD,ZILLMERE,CALTEX,240 ZILLMERE RD CNR NEWMAN RD,4034,1300 135 455,0,0,0,0,0,1,0,1,0,,1,,0,0,0,No,FALSE,0,0,153.049101,-27.361167
3005,QLD,CHARLTON,CALTEX,HEINEMANN ROAD,4350,1300 135 455,0,0,0,0,0,1,0,0,0,,1,,0,0,0,Yes,FALSE,0,0,151.90538,-27.55019
3006,QLD,EMERALD,CALTEX,3 SHORT ST CNR DUNDAS ST,4720,07 4982 4520,0,1,0,1,0,1,0,1,0,,0,,0,0,0,Yes,FALSE,0,0,148.155273,-23.524081
3007,QLD,GOONDIWINDI,CALTEX,OLD CUNNINGHAM HIGHWAY,4390,746713645,0,1,0,0,0,1,0,0,0,,0,,0,0,0,Yes,FALSE,0,1,150.320617,-28.532745
3008,QLD,KINGAROY,CALTEX,91-93 KINGAROY ST CNR AVOCA ST,4610,07 41623766,0,1,0,1,1,1,0,0,1,,0,,0,0,1,Yes,TRUE,0,0,151.83828,-26.544577
3009,QLD,LONGREACH,CALTEX,DUCK ST,4730,07 46581963,0,1,0,0,0,1,0,0,1,,0,,0,0,0,Yes,FALSE,0,0,144.24797,-23.43972
3010,QLD,ROMA,CALTEX,145-157 RAGLAN ST,4455,07 46221000,0,1,0,1,0,1,0,0,1,,0,,0,0,0,Yes,TRUE,0,0,148.777878,-26.580069
3011,QLD,TOOWOOMBA,CALTEX,383-391 TAYLOR ST,4350,07 46314911,0,1,0,1,0,1,0,0,1,,1,,0,0,0,Yes,FALSE,0,1,151.909092,-27.550991
3012,QLD,TOOWOOMBA,CALTEX,383-391 TAYLOR ST,4350,07 4631 4913,0,1,0,1,1,1,0,1,1,,0,,0,0,1,Yes,TRUE,0,1,151.909092,-27.550991
3013,NSW,BROKEN HILL,INDEPENDENT,75 GYPSUM ST,2880,08 80874527,0,1,0,0,0,1,0,0,1,,0,,0,0,1,No,FALSE,0,0,141.445694,-31.967933
3014,QLD,BOWEN HILLS,WOOLWORTHS CALTEX,136-146 ABBOTSFORD ROAD,4006,07 32161894,1,1,0,1,1,0,0,1,0,,1,,0,0,1,No,FALSE,0,1,153.040464,-27.439209
3015,VIC,MILL PARK,SAFEWAY CALTEX,415 MCDONALDS ROAD,3082,03 94379448,0,1,0,1,1,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,145.071432,-37.649556
3016,ACT,NICHOLLS,CALTEX,CURRAN DR CNR O'HANLON PL,2913,02 62420742,1,0,0,1,1,0,0,1,0,,1,Yes,0,1,0,No,TRUE,1,1,149.08146,-35.18927
3017,VIC,CHELTENHAM NORTH,CALTEX,369 WARRIGAL RD CNR BERNARD ST,3192,03 9555 5296,0,1,0,1,1,0,0,1,1,,0,,1,1,1,No,TRUE,0,1,145.076371,-37.954704
3018,TAS,RICHMOND,CALTEX,37 BRIDGE ST,7025,03 62602161,0,1,0,1,0,0,0,1,1,Yes,0,,0,0,1,No,FALSE,0,1,147.437887,-42.735267
3019,NSW,SANDGATE,CALTEX,162 MAITLAND RD,2304,02 49682546,1,0,0,1,1,0,0,1,1,Yes,0,,0,1,1,No,FALSE,0,1,151.712002,-32.873158
3020,NSW,WOOLI,CALTEX,LOT 1 WOOLI RD,2462,02 66497546,0,1,1,0,0,1,0,0,1,,0,,0,1,1,No,FALSE,0,0,153.124412,-29.673565
3021,VIC,BASS,CALTEX,BASS HIGHWAY CNR SOLDIERS ROAD,3991,356782346,1,1,0,1,1,1,0,1,1,,1,Yes,0,1,1,Yes,TRUE,0,1,145.474807,-38.472201
3022,VIC,MILDURA,CALTEX,CNR SAN MATEO AVE & FIFTEENTH ST,3500,03 50221941,0,1,0,1,1,0,0,1,1,,1,,1,1,1,No,TRUE,0,1,142.141366,-34.21099
3023,QLD,WORONGARY,CALTEX,1 MUDGEERABA RD,4213,07 5569 2359,0,1,0,1,0,0,0,1,1,,1,,1,1,1,No,TRUE,1,1,153.354005,-28.051262
3024,SA,MOUNT BARKER,CALTEX,66 WELLINGTON RD,5251,08 83911777,0,1,0,1,1,0,0,1,1,,0,Yes,0,1,0,No,TRUE,0,0,138.868212,-35.081246
3025,NSW,KEMPSEY SOUTH,CALTEX,52 LACHLAN ST,2440,02 6562 5673,1,0,0,1,1,0,0,1,1,,1,,0,0,1,No,FALSE,0,1,152.83728,-31.093679
3026,NSW,GLADESVILLE,CALTEX,287-295 VICTORIA RD CNR STANSELL RD,2111,02 9816 3074,1,1,0,1,1,0,0,1,1,,1,,0,1,1,No,TRUE,0,1,151.12671,-33.828617
3027,NSW,NYNGAN,CALTEX,39-41 PANGEE ST,2825,02 68322511,0,1,0,0,1,0,0,1,1,,0,,1,0,1,No,FALSE,0,1,147.191382,-31.5606
3028,NSW,CONDONG,AMPOL,51 TWEED VALLEY WAY,2484,02 66722921,0,1,0,0,0,1,0,0,1,,0,,0,0,1,No,FALSE,0,1,153.441386,-28.300303
3029,QLD,DALBY,CALTEX,WARREGO HIGHWAY,4405,07 46624022,0,1,0,1,0,1,0,1,1,,1,,0,0,1,Yes,FALSE,0,1,151.24298,-27.1733
3030,NSW,ULLADULLA,WOOLWORTHS CALTEX,155 - 157 PRINCES HIGHWAY,2539,02 44557788,1,0,0,1,1,0,0,1,0,,0,,0,0,1,No,FALSE,0,1,150.455914,-35.334683
3031,SA,WEST RICHMOND,WOOLWORTHS CALTEX,130 - 132 MARION ROAD,5033,08 83526289,0,1,0,1,1,0,0,1,0,,1,,0,0,1,No,FALSE,0,1,138.552722,-34.936726
3032,NSW,COFFS HARBOUR,CALTEX,CNR PACIFIC HWY & HALLS RD,2450,02 6652 1998,1,1,0,1,1,0,0,1,1,,0,,0,1,1,Yes,TRUE,0,1,153.101604,-30.305884
3033,QLD,BEAUDESERT,CALTEX,162 BRISBANE STREET,4285,755412266,0,1,0,0,0,1,0,0,1,,0,,0,0,0,No,FALSE,0,1,152.994646,-27.974065
